label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
B,0.0,0.0,0.0,0.0553169846534729,-0.05782639980316162,-0.024617387364315846,0.07541146874427795,-0.15403509140014648,-0.03141448312501893,0.030746251344680786,-0.21764260530471802,-0.037214849526691296,-0.02006930112838745,-0.22263777256011963,-0.04282149710755334,0.06565403938293457,-0.2897179126739502,-0.005525677847373345,0.06513458490371704,-0.3946582078933716,-0.017350405837106564,0.05990418791770935,-0.4580429494380951,-0.031694684560108044,0.052545756101608276,-0.5121801793575287,-0.04389216044049249,0.018152594566345215,-0.2993161678314209,-0.009434501091647007,0.015467941761016846,-0.4152238965034485,-0.017332116524386265,0.012922614812850952,-0.4872492551803589,-0.030973067889618733,0.009823590517044067,-0.5474522709846497,-0.04252817147474275,-0.024570554494857788,-0.28315621614456177,-0.01767906212310777,-0.030560821294784546,-0.3931252956390381,-0.027294457341241696,-0.02867269515991211,-0.4644848704338074,-0.04089121931295381,-0.027535229921340942,-0.5251670479774475,-0.05153249242405877,-0.06791692972183228,-0.24651694297790527,-0.029081093529867985,-0.07581469416618347,-0.33490264415740967,-0.03854567968349443,-0.07380685210227966,-0.3940442204475403,-0.04367458858590112,-0.06900724768638611,-0.4490633010864258,-0.04836366363863931
B,0.0,0.0,0.0,0.06360277533531189,-0.057329773902893066,-0.03284476089459076,0.0903652012348175,-0.15706896781921387,-0.04008876669388428,0.033774763345718384,-0.22411459684371948,-0.04441696915012017,-0.021141350269317627,-0.2301531434059143,-0.04789426314812317,0.0637180507183075,-0.29970717430114746,-0.0029143129678459445,0.05875101685523987,-0.4036065936088562,-0.013345764457994846,0.05255761742591858,-0.4678531885147095,-0.027825578555280117,0.04536965489387512,-0.522852212190628,-0.04003699260931626,0.0117567777633667,-0.3068848252296448,-0.001262053588220624,0.006637603044509888,-0.4235473871231079,-0.007281838889980463,0.002424180507659912,-0.4958481788635254,-0.02128606799226418,-0.0012794435024261475,-0.5546432435512543,-0.03293280813079491,-0.032362133264541626,-0.29073697328567505,-0.005206591423416285,-0.03866961598396301,-0.3996441960334778,-0.013871454141849426,-0.03665110468864441,-0.4693165421485901,-0.028171190500074772,-0.03542900085449219,-0.5268456637859344,-0.03880453619342461,-0.07668784260749817,-0.25397056341171265,-0.012983843192273525,-0.08208206295967102,-0.3417314291000366,-0.02106018874030724,-0.07973694801330566,-0.39646852016448975,-0.025634252905661015,-0.07591459155082703,-0.44809526205062866,-0.029528324931675343
B,0.0,0.0,0.0,0.06508955359458923,-0.054842233657836914,-0.027541423075660987,0.0890551507472992,-0.15330004692077637,-0.03402912043856077,0.043125659227371216,-0.2203119397163391,-0.03916150876210622,-0.007608622312545776,-0.22718697786331177,-0.04372929581330709,0.072175532579422,-0.29458898305892944,-0.00441705281735949,0.06952592730522156,-0.3994607925415039,-0.01638404452131681,0.062235862016677856,-0.46459871530532837,-0.030969805874690337,0.05365917086601257,-0.5209467113018036,-0.043364258342251105,0.022734731435775757,-0.30446648597717285,-0.006481828027233405,0.01737123727798462,-0.42328017950057983,-0.014614009157583041,0.01171305775642395,-0.49615758657455444,-0.02831581220851831,0.006112635135650635,-0.5566447377204895,-0.03958726846502714,-0.020844310522079468,-0.28866273164749146,-0.013406470277175231,-0.0303327739238739,-0.3969529867172241,-0.022775331371292395,-0.029808610677719116,-0.4668142795562744,-0.03608820759581022,-0.029770851135253906,-0.525700032711029,-0.0462067703239768,-0.0638032853603363,-0.2525752782821655,-0.023965254285201354,-0.07414457201957703,-0.3412278890609741,-0.03258556672261648,-0.07320144772529602,-0.39900338649749756,-0.037451239161953254,-0.06945675611495972,-0.4523998498916626,-0.04173173182533674
B,0.0,0.0,0.0,0.06682941317558289,-0.04581636190414429,-0.02944561977824378,0.10226234793663025,-0.14139115810394287,-0.03742388215800929,0.06527820229530334,-0.21613430976867676,-0.04304718923708606,0.013564378023147583,-0.2172238826751709,-0.04814856079360652,0.08603218197822571,-0.2880163788795471,-0.00989877385040927,0.08967217803001404,-0.3935011029243469,-0.022006956384984733,0.08595618605613708,-0.45840978622436523,-0.036774187804667235,0.07861468195915222,-0.5144646763801575,-0.049141488493887664,0.03744181990623474,-0.3004370331764221,-0.010600741477219344,0.03848794102668762,-0.41982996463775635,-0.018873396785465957,0.03566068410873413,-0.4931222200393677,-0.03203296241304088,0.030138373374938965,-0.5525220334529877,-0.042660958589522124,-0.006562650203704834,-0.2874578833580017,-0.01565056619187999,-0.010308653116226196,-0.39526957273483276,-0.024898761407939674,-0.007118701934814453,-0.46494626998901367,-0.03698816847941089,-0.006554514169692993,-0.5209774374961853,-0.04589826193591762,-0.05229565501213074,-0.2542732357978821,-0.024404342742172958,-0.05658277869224548,-0.3422609567642212,-0.03252473053476024,-0.05253574252128601,-0.39829087257385254,-0.036010015280453445,-0.04757654666900635,-0.44710540771484375,-0.03896604803344417
B,0.0,0.0,0.0,0.06669881939888,-0.042676687240600586,-0.026032486855427805,0.11111316084861755,-0.13387513160705566,-0.03440197363440234,0.08056142926216125,-0.20557814836502075,-0.041495306342284266,0.03145548701286316,-0.20769739151000977,-0.04857474371735293,0.09716460108757019,-0.2780269384384155,-0.011255487724582736,0.10142931342124939,-0.38138747215270996,-0.02481142982784945,0.09692010283470154,-0.44723445177078247,-0.040598550736348216,0.08878001570701599,-0.5055763125419617,-0.05441728413049418,0.051400989294052124,-0.29347914457321167,-0.015278024523894373,0.055211931467056274,-0.4059678316116333,-0.025749307050745074,0.05318579077720642,-0.4796966314315796,-0.04105488017145831,0.04783424735069275,-0.5416672825813293,-0.05426995634977061,0.008924931287765503,-0.2829744815826416,-0.023314831703345362,0.010267943143844604,-0.38964444398880005,-0.03478666573707301,0.011628955602645874,-0.46007388830184937,-0.04923742070738513,0.00905078649520874,-0.5194414854049683,-0.06078870400730807,-0.0364859402179718,-0.2517913579940796,-0.034746562987010066,-0.035793185234069824,-0.3384467363357544,-0.046136861591975276,-0.03392496705055237,-0.3968144655227661,-0.05319510579053599,-0.03333368897438049,-0.45055079460144043,-0.05936629131380755
B,0.0,0.0,0.0,0.06631779670715332,-0.03790920972824097,-0.025895651082834092,0.11070603132247925,-0.128343403339386,-0.03294558229609379,0.08135625720024109,-0.19879251718521118,-0.03857888060375103,0.031969279050827026,-0.2011951208114624,-0.044010178770264474,0.09663200378417969,-0.2693001627922058,-0.010525628577312318,0.10187661647796631,-0.37177473306655884,-0.023307567115267602,0.09780198335647583,-0.4369218647480011,-0.03777593898340115,0.09020304679870605,-0.4939148426055908,-0.05033559503718266,0.0517449676990509,-0.28511422872543335,-0.01378272066577324,0.056638866662979126,-0.3957787752151489,-0.02331377717419514,0.055013179779052734,-0.46925586462020874,-0.03740342112942585,0.04959478974342346,-0.5308177173137665,-0.04943227174445042,0.010232746601104736,-0.27593016624450684,-0.021126042704423753,0.01285243034362793,-0.38074320554733276,-0.031961207862337915,0.014963388442993164,-0.4490881562232971,-0.04549623059793362,0.012457311153411865,-0.5069479942321777,-0.05604073184295544,-0.03334546089172363,-0.24747049808502197,-0.03186565044089207,-0.03192418813705444,-0.3320239782333374,-0.04263120296164402,-0.030188381671905518,-0.38838469982147217,-0.049225559111079065,-0.029999136924743652,-0.4407839775085449,-0.05483069794937023
B,0.0,0.0,0.0,0.06666064262390137,-0.043590545654296875,-0.02370038038688449,0.10655897855758667,-0.13370466232299805,-0.03044606900411395,0.0754772424697876,-0.20467770099639893,-0.03645037456053046,0.02819046378135681,-0.20579946041107178,-0.04275413198965339,0.09364694356918335,-0.2775951027870178,-0.007152764747019091,0.1017448902130127,-0.3773794174194336,-0.01942724330919532,0.09919953346252441,-0.43991461396217346,-0.03487404777305869,0.09266847372055054,-0.4961256682872772,-0.0482617911567047,0.049879372119903564,-0.2904778718948364,-0.011766095334763804,0.05668771266937256,-0.39999908208847046,-0.020464876355703154,0.05729743838310242,-0.47342777252197266,-0.03524566038149146,0.05416718125343323,-0.5359727442264557,-0.048195764111454764,0.009000271558761597,-0.2784050703048706,-0.020339479358966628,0.012447059154510498,-0.38238096237182617,-0.030451127948339263,0.01665419340133667,-0.4514814019203186,-0.04454418240683822,0.016400039196014404,-0.5091647207736969,-0.05563500865000037,-0.03506454825401306,-0.24637717008590698,-0.032123241262610236,-0.033290326595306396,-0.3324057459831238,-0.04261754794615058,-0.03035736083984375,-0.391086220741272,-0.04914981468218116,-0.02951863408088684,-0.4435180127620697,-0.054805315720017234
B,0.0,0.0,0.0,0.06100359559059143,-0.04975014925003052,-0.024154665057551483,0.09327065944671631,-0.14301520586013794,-0.030911913250577072,0.05912014842033386,-0.21110236644744873,-0.0368144550519105,0.01112055778503418,-0.21230733394622803,-0.04260184999276362,0.08249509334564209,-0.28288787603378296,-0.005383033880036692,0.08721742033958435,-0.38303178548812866,-0.016811266650449852,0.08326029777526855,-0.4441640079021454,-0.03137015934754572,0.07569313049316406,-0.49843382835388184,-0.04383844520617686,0.03853914141654968,-0.2949354648590088,-0.009010925066661457,0.04128411412239075,-0.4041749835014343,-0.01680187146831713,0.0393998920917511,-0.4749070703983307,-0.0304001943366643,0.03455987572669983,-0.5353264808654785,-0.04195865999628268,-0.002315044403076172,-0.28219497203826904,-0.016750170026909927,-0.003477036952972412,-0.38438862562179565,-0.025397023295056442,-0.0010536909103393555,-0.44990259408950806,-0.03764905791450701,-0.0017422735691070557,-0.5056328177452087,-0.047152731676590065,-0.04545065760612488,-0.2502853274345398,-0.02782254304457865,-0.046306610107421875,-0.33477306365966797,-0.03580884646345339,-0.043300628662109375,-0.3904082179069519,-0.040020141859542946,-0.040516406297683716,-0.4401354193687439,-0.04384189482499323
B,0.0,0.0,0.0,0.06089794635772705,-0.05409759283065796,-0.025962492991226327,0.07889565825462341,-0.15422344207763672,-0.030308181960123193,0.029041260480880737,-0.2199167013168335,-0.03310672061516584,-0.02382802963256836,-0.22119975090026855,-0.035567714441555154,0.06436079740524292,-0.2907852530479431,-0.00038240930180677424,0.06132003664970398,-0.390524685382843,-0.009129890780883443,0.05513876676559448,-0.45207667350769043,-0.022473877836006295,0.04663988947868347,-0.5052001476287842,-0.03441754596306623,0.016381502151489258,-0.2998937964439392,-0.0017863969132179136,0.012219935655593872,-0.41021275520324707,-0.00649923419578613,0.008960574865341187,-0.47856396436691284,-0.019295368883746278,0.0044831037521362305,-0.5366350710391998,-0.030492350999253404,-0.026483774185180664,-0.284637987613678,-0.007883711326854836,-0.0340840220451355,-0.38822007179260254,-0.014748198520379674,-0.0327359139919281,-0.4539223909378052,-0.027360803056495797,-0.03313174843788147,-0.5099970400333405,-0.03730511533095182,-0.07004684209823608,-0.24940985441207886,-0.017393522504704606,-0.07748007774353027,-0.33569490909576416,-0.024198176879423272,-0.07524710893630981,-0.39027827978134155,-0.028039828483002793,-0.07070425152778625,-0.44102445244789124,-0.031861084122198235
B,0.0,0.0,0.0,0.07002359628677368,-0.05341291427612305,-0.027007650642616454,0.10345757007598877,-0.1538757085800171,-0.03146449296079368,0.06989195942878723,-0.2298411726951599,-0.034999525233132545,0.024141430854797363,-0.24930429458618164,-0.037992907746655646,0.07210901379585266,-0.2940484881401062,0.003568924904840287,0.07090651988983154,-0.39414721727371216,-0.0073934719552823935,0.06578335165977478,-0.45571964979171753,-0.02256107708714694,0.05835661292076111,-0.5090872347354889,-0.03500193177066535,0.026221811771392822,-0.2993420362472534,0.002785765274467167,0.023826897144317627,-0.41097354888916016,-0.004704752995593253,0.021184653043746948,-0.48143434524536133,-0.01878787210486621,0.016496479511260986,-0.539746105670929,-0.030209735094530288,-0.014339298009872437,-0.28291797637939453,-0.003427366319073144,-0.018195897340774536,-0.388435959815979,-0.013053261733574573,-0.017035186290740967,-0.45434483885765076,-0.025020038767678443,-0.01826915144920349,-0.5081379413604736,-0.033534826769454185,-0.055888012051582336,-0.2484988570213318,-0.013273288554472629,-0.05997322499752045,-0.3355892300605774,-0.022706564574463073,-0.05789269506931305,-0.3920430541038513,-0.027285944729072753,-0.0554824024438858,-0.44366776943206787,-0.030636265932542983
B,0.0,0.0,0.0,0.06224831938743591,-0.04749143123626709,-0.02951795190230655,0.09628689289093018,-0.14608752727508545,-0.037700790461457245,0.05207854509353638,-0.21744811534881592,-0.044036142077601426,0.0005539655685424805,-0.22140461206436157,-0.049438967850363724,0.07617509365081787,-0.2942381501197815,-0.00679934631691026,0.0746573805809021,-0.3965427875518799,-0.018765413683212273,0.06803178787231445,-0.45862525701522827,-0.03346087738529491,0.05875059962272644,-0.5121963024139404,-0.045947730090773575,0.02912411093711853,-0.30322420597076416,-0.008177146796441548,0.025283396244049072,-0.4154595732688904,-0.016122288551486008,0.021286368370056152,-0.48673301935195923,-0.029688067283785813,0.015148133039474487,-0.5447873473167419,-0.041147537079012864,-0.01161813735961914,-0.2870160937309265,-0.014526126455820076,-0.01971694827079773,-0.3924063444137573,-0.02404854774133014,-0.019882172346115112,-0.45927298069000244,-0.03689525603905963,-0.02269768714904785,-0.5136990547180176,-0.04668176874176311,-0.05277690291404724,-0.2514688968658447,-0.024737558808482163,-0.05947732925415039,-0.33773142099380493,-0.034026160385764115,-0.05895590782165527,-0.3949979543685913,-0.03962646379724788,-0.0575200617313385,-0.4477452337741852,-0.044394529905474656
B,0.0,0.0,0.0,0.061897069215774536,-0.05423074960708618,-0.027554448602842285,0.08423897624015808,-0.15498977899551392,-0.03373013613943954,0.0355987548828125,-0.2210572361946106,-0.03841954646830459,-0.015100538730621338,-0.230943500995636,-0.042276976538943245,0.0676562488079071,-0.29432564973831177,-0.00380496764753957,0.06599009037017822,-0.39845240116119385,-0.01565555846516986,0.05919414758682251,-0.4626399278640747,-0.030156891701864197,0.04981383681297302,-0.51783487200737,-0.042249778194474175,0.01886284351348877,-0.3039052486419678,-0.005338654296593859,0.015477925539016724,-0.4229266047477722,-0.013001384122418358,0.009667903184890747,-0.49432626366615295,-0.026032781137274696,0.002784162759780884,-0.5533908605575562,-0.03657696573262115,-0.023513585329055786,-0.2889474034309387,-0.011779350137459232,-0.030344516038894653,-0.3981305956840515,-0.020049843846010162,-0.03098997473716736,-0.4660884737968445,-0.03187863705878158,-0.033539146184921265,-0.5232067704200745,-0.040867188854264214,-0.06585302948951721,-0.2535730004310608,-0.0219539552015533,-0.07320457696914673,-0.3430873155593872,-0.029192831276105835,-0.07283759117126465,-0.3993711471557617,-0.032636912448452904,-0.0713452398777008,-0.4515454173088074,-0.035730907602356865
B,0.0,0.0,0.0,0.06692501902580261,-0.0407712459564209,-0.0258083359058503,0.10508805513381958,-0.14009302854537964,-0.03042813918548859,0.07055431604385376,-0.21399319171905518,-0.033324652975380786,0.020073413848876953,-0.21606868505477905,-0.03584787405091561,0.08847343921661377,-0.2788040041923523,-0.004935551127374538,0.09070265293121338,-0.38005518913269043,-0.014828318422615894,0.08418390154838562,-0.44296926259994507,-0.028040578281462558,0.07465973496437073,-0.4962688088417053,-0.039641650086224445,0.04113009572029114,-0.29141318798065186,-0.006445469493002065,0.04306250810623169,-0.40420687198638916,-0.01262227042573727,0.040268540382385254,-0.4763376712799072,-0.02485287158745564,0.03468918800354004,-0.5347849130630493,-0.035377809470475086,-0.0011301040649414062,-0.2794068455696106,-0.01237321428018845,-0.0030733048915863037,-0.384551465511322,-0.02029298587697781,-0.0008754730224609375,-0.45221588015556335,-0.0328838095720414,-0.002236783504486084,-0.5079036951065063,-0.04284050098615921,-0.044978976249694824,-0.24864625930786133,-0.021745152464092143,-0.048007190227508545,-0.3332552909851074,-0.02978140457528866,-0.04557657241821289,-0.388563871383667,-0.034752564197361835,-0.04344621300697327,-0.4384370446205139,-0.03936457416969574
B,0.0,0.0,0.0,0.06557700037956238,-0.041808128356933594,-0.023476293809210347,0.10698056221008301,-0.13081097602844238,-0.029667590312158154,0.07831782102584839,-0.19827300310134888,-0.03500966218808799,0.031058847904205322,-0.1996675729751587,-0.04018729788759856,0.09493625164031982,-0.2658071517944336,-0.006718728724365519,0.09947991371154785,-0.3648131489753723,-0.01916989175180106,0.09396743774414062,-0.4278410077095032,-0.034077423192059086,0.08430454134941101,-0.48322778940200806,-0.04690952835181861,0.050949692726135254,-0.28104454278945923,-0.010562053448950337,0.055112242698669434,-0.3887555003166199,-0.01958151397803931,0.0524752140045166,-0.459918737411499,-0.033672391004358815,0.04592666029930115,-0.5184924900531769,-0.04580512878993659,0.009934842586517334,-0.2718719244003296,-0.01843475972810893,0.012068986892700195,-0.3741459846496582,-0.02825262633660941,0.01348787546157837,-0.4399225115776062,-0.04132658106783538,0.010339796543121338,-0.49418285489082336,-0.051703898734842824,-0.03363969922065735,-0.24334073066711426,-0.02958110583523421,-0.03226536512374878,-0.3262021541595459,-0.03920546037653594,-0.030692696571350098,-0.3819505572319031,-0.045227753497158574,-0.030635714530944824,-0.4327549636363983,-0.05056744304994254
B,0.0,0.0,0.0,0.06594735383987427,-0.034522175788879395,-0.02414998978045446,0.10908803343772888,-0.12331795692443848,-0.029992790963916605,0.08191892504692078,-0.19324690103530884,-0.03469599790540201,0.03521835803985596,-0.19105017185211182,-0.03937656439509851,0.09601041674613953,-0.2575417160987854,-0.008732934553592031,0.10215893387794495,-0.3539162278175354,-0.020336054336695497,0.09818592667579651,-0.4151236116886139,-0.03414600349631769,0.09035000205039978,-0.4683386981487274,-0.04623515538540346,0.05453190207481384,-0.2722098231315613,-0.011929015700189893,0.05935978889465332,-0.37769562005996704,-0.02073814913299543,0.05736157298088074,-0.4478116035461426,-0.03423532478180391,0.051153868436813354,-0.5058044791221619,-0.045740079205899065,0.01630309224128723,-0.26250582933425903,-0.019016448479561632,0.018413394689559937,-0.36268895864486694,-0.02900274663832647,0.01993727684020996,-0.4275975823402405,-0.042241964560417955,0.01682952046394348,-0.48108550906181335,-0.05238503224816782,-0.023984283208847046,-0.23446792364120483,-0.029370142218141382,-0.022235751152038574,-0.31773000955581665,-0.03920981295075876,-0.020502686500549316,-0.37316763401031494,-0.045929871570734804,-0.020908862352371216,-0.42274224758148193,-0.05164142332640154
B,0.0,0.0,0.0,0.06458669900894165,-0.03911226987838745,-0.021273971969009153,0.10289567708969116,-0.12726527452468872,-0.026458903649569265,0.07361018657684326,-0.19257289171218872,-0.031062116348863356,0.027158111333847046,-0.19222277402877808,-0.036045178273440115,0.09071433544158936,-0.26367413997650146,-0.007202786827207319,0.09593302011489868,-0.36026471853256226,-0.018433119604111425,0.0920414924621582,-0.4211501479148865,-0.03219816411447596,0.08403772115707397,-0.4747205078601837,-0.04425819913458895,0.048340678215026855,-0.27672505378723145,-0.012072188282132856,0.05228957533836365,-0.38285088539123535,-0.02027557181727957,0.05053132772445679,-0.4529569149017334,-0.03387974525404047,0.04487043619155884,-0.5109906196594238,-0.04566995749783587,0.009157359600067139,-0.2653878331184387,-0.02051501671385836,0.009871304035186768,-0.366834819316864,-0.02995884927523207,0.011347204446792603,-0.43288007378578186,-0.043281137445688955,0.008575588464736938,-0.48722776770591736,-0.053609568128109686,-0.03207361698150635,-0.23483097553253174,-0.03190509180140566,-0.03164765238761902,-0.3200349807739258,-0.04185892964315485,-0.03020620346069336,-0.37749916315078735,-0.0484268809349544,-0.03048419952392578,-0.4285144507884979,-0.05394294808220934
B,0.0,0.0,0.0,0.0630846619606018,-0.04048651456832886,-0.02522414000722506,0.10279524326324463,-0.1313444972038269,-0.032493656594482445,0.0739564299583435,-0.20161843299865723,-0.03850800739618876,0.02569982409477234,-0.20093119144439697,-0.04456399576756098,0.08842962980270386,-0.2668062448501587,-0.011386202741590523,0.09302103519439697,-0.366207480430603,-0.024160588253465676,0.0881471037864685,-0.42818689346313477,-0.03882705615851023,0.07945781946182251,-0.48286765813827515,-0.05144684584828951,0.04515644907951355,-0.2811012864112854,-0.014704872016039872,0.04743894934654236,-0.38995254039764404,-0.024377264175740265,0.043859124183654785,-0.46163374185562134,-0.038489563483921074,0.03664129972457886,-0.5207715928554535,-0.05051665203663447,0.005716592073440552,-0.27040624618530273,-0.0218392518350754,0.0051025450229644775,-0.3729463815689087,-0.031854821462360405,0.005188405513763428,-0.43938642740249634,-0.04502155454846957,0.0010734200477600098,-0.4938774108886719,-0.0553601515481148,-0.03546249866485596,-0.2404179573059082,-0.03236094685289004,-0.0353926420211792,-0.32527220249176025,-0.042219875473705315,-0.03447413444519043,-0.38304567337036133,-0.048672044743028664,-0.03548914194107056,-0.4347894489765167,-0.05427730279060938
B,0.0,0.0,0.0,0.06419733166694641,-0.04033786058425903,-0.02502279148194475,0.10064125061035156,-0.1314917802810669,-0.032117079726788234,0.06884968280792236,-0.20220893621444702,-0.03800601490530653,0.022293686866760254,-0.2056121826171875,-0.04387026258501692,0.0895516574382782,-0.2721148729324341,-0.00998936106208248,0.09258678555488586,-0.37444329261779785,-0.022945847145649623,0.08710062503814697,-0.4368658661842346,-0.037734705738159846,0.07811164855957031,-0.4912598729133606,-0.05025123783144636,0.04484224319458008,-0.28507453203201294,-0.013266563198897074,0.04701671004295349,-0.3965320587158203,-0.023107215545508097,0.044047027826309204,-0.4681350588798523,-0.03731062986645384,0.03766000270843506,-0.5278721451759338,-0.04915722437891645,0.004620939493179321,-0.2736486792564392,-0.02050132096502466,0.003402411937713623,-0.3779914975166321,-0.030911000228854846,0.00466647744178772,-0.44525957107543945,-0.04394771882090254,0.0018597841262817383,-0.5017711520195007,-0.053968991867634486,-0.03667518496513367,-0.24345725774765015,-0.031021425283881854,-0.036913275718688965,-0.32869094610214233,-0.040931179902884196,-0.03485029935836792,-0.385036826133728,-0.04670473166498823,-0.03406330943107605,-0.43570491671562195,-0.05164819189104719
B,0.0,0.0,0.0,0.05970761179924011,-0.05002999305725098,-0.0226722816039171,0.09015387296676636,-0.142977774143219,-0.03004547488282583,0.05840995907783508,-0.2115970253944397,-0.03684084397147558,0.01039266586303711,-0.21822476387023926,-0.04383686837147138,0.07850444316864014,-0.2849017381668091,-0.008866848427459217,0.080545574426651,-0.38770806789398193,-0.02235516440461538,0.0750659704208374,-0.4495111107826233,-0.03759943973611257,0.06585440039634705,-0.5038292706012726,-0.05027867015789411,0.03327038884162903,-0.2947643995285034,-0.014500848021015145,0.034921497106552124,-0.40805357694625854,-0.024233025502070404,0.03197672963142395,-0.4799312651157379,-0.038370124067768074,0.025899678468704224,-0.5407127141952515,-0.050301770683034874,-0.009216368198394775,-0.2792434096336365,-0.024043117653235413,-0.01178470253944397,-0.38653868436813354,-0.034981488253578163,-0.011231750249862671,-0.4555818438529968,-0.048110920007928826,-0.013442248106002808,-0.5140941143035889,-0.05827525165270231,-0.05432385206222534,-0.24414294958114624,-0.036600611175998665,-0.05681392550468445,-0.3318706154823303,-0.047620362605556465,-0.05389672517776489,-0.391282320022583,-0.053581318821414925,-0.050104111433029175,-0.4461926221847534,-0.0585780283470001
B,0.0,0.0,0.0,0.058198630809783936,-0.0496639609336853,-0.024303561444042998,0.08456742763519287,-0.14665436744689941,-0.030643426249383765,0.04637491703033447,-0.21374720335006714,-0.03584549612796195,-0.0010071992874145508,-0.21217221021652222,-0.040554978320955115,0.07352173328399658,-0.2863903045654297,-0.006237617595701295,0.07478466629981995,-0.3913121223449707,-0.01780604607856162,0.06959676742553711,-0.45458489656448364,-0.031561088184474784,0.06177780032157898,-0.5069049596786499,-0.04334750063216575,0.026877403259277344,-0.29805052280426025,-0.010305572668670493,0.025447607040405273,-0.41495805978775024,-0.01824717632925399,0.022762060165405273,-0.48744332790374756,-0.03133684060966857,0.018271058797836304,-0.5465374290943146,-0.042276870826839286,-0.014660626649856567,-0.28404098749160767,-0.018564369897006827,-0.020961791276931763,-0.39392346143722534,-0.027876600990651923,-0.019907861948013306,-0.46371859312057495,-0.041061520943998175,-0.020302563905715942,-0.5218492746353149,-0.05138323865330108,-0.0561162531375885,-0.24903476238250732,-0.030081158871411162,-0.06471246480941772,-0.33585482835769653,-0.039059330145477134,-0.06388595700263977,-0.3939474821090698,-0.04441652856266387,-0.060925424098968506,-0.44730663299560547,-0.04936493597423919
B,0.0,0.0,0.0,0.05873066186904907,-0.0529974102973938,-0.02530680270606922,0.08416503667831421,-0.14932161569595337,-0.03288891399020599,0.042280763387680054,-0.21449631452560425,-0.03913206094617294,-0.00493130087852478,-0.22531414031982422,-0.04494533175343918,0.07030552625656128,-0.2906073331832886,-0.009967880786604155,0.07038262486457825,-0.39815324544906616,-0.02377034025008129,0.06520789861679077,-0.46404844522476196,-0.03838882455343651,0.057620108127593994,-0.5200018584728241,-0.050291819961017836,0.021470874547958374,-0.30092740058898926,-0.01386685343200611,0.018433064222335815,-0.42151015996932983,-0.023868639485186804,0.01497805118560791,-0.4957755506038666,-0.03738617012018608,0.010587155818939209,-0.5563777387142181,-0.04819815838450836,-0.021842390298843384,-0.2850779891014099,-0.021963207514232863,-0.029553264379501343,-0.3976389765739441,-0.032893727065271605,-0.028401434421539307,-0.46947547793388367,-0.04604965680951523,-0.02802872657775879,-0.529640406370163,-0.05597735801453041,-0.06462183594703674,-0.24829906225204468,-0.03323664748782562,-0.07371601462364197,-0.3367716670036316,-0.0438187890660231,-0.07288351655006409,-0.396138072013855,-0.04934046650046753,-0.06938955187797546,-0.4513869881629944,-0.05390112707132744
B,0.0,0.0,0.0,0.06314438581466675,-0.04650998115539551,-0.028732614646884258,0.09617435932159424,-0.1452500820159912,-0.03655173821303492,0.06087598204612732,-0.21945780515670776,-0.042460108231040294,0.009858310222625732,-0.22076451778411865,-0.04795502317998057,0.08135691285133362,-0.2891683578491211,-0.011032384875448997,0.084174245595932,-0.39437127113342285,-0.024134175907107647,0.0786651074886322,-0.46001115441322327,-0.039229190032216366,0.06989642977714539,-0.5166840255260468,-0.052032934556933697,0.032967060804367065,-0.30161118507385254,-0.01316969940367585,0.032905787229537964,-0.4195449948310852,-0.022377779762479122,0.028784453868865967,-0.4938238263130188,-0.036117246429654415,0.0221593976020813,-0.5542021989822388,-0.04749813867661601,-0.010570436716079712,-0.2870352864265442,-0.01976019708368426,-0.01543205976486206,-0.39445793628692627,-0.02986336132440215,-0.01414218544960022,-0.4654099941253662,-0.04317721543762332,-0.01544293761253357,-0.5237008333206177,-0.05348086176368838,-0.054429829120635986,-0.25261056423187256,-0.030064806397291477,-0.060400187969207764,-0.3404152989387512,-0.03978428063842898,-0.059779614210128784,-0.3986011743545532,-0.045172685812445934,-0.057981133460998535,-0.45125359296798706,-0.04993300704214221
